0.055	5	0.000242613	-0.83469	1.26785	0.382231	-0.75022	0.47078	0.74494
0.056	5	0.000246408	-0.834689	1.26785	0.382232	-0.75022	0.47078	0.74494
0.057	5	0.000250193	-0.834689	1.26784	0.382233	-0.75022	0.47078	0.74494
0.058	5	0.00025397	-0.834689	1.26784	0.382235	-0.75022	0.47078	0.74494
0.059	5	0.000257737	-0.834688	1.26784	0.382236	-0.75022	0.47078	0.74494
0.06	5	0.000261497	-0.834688	1.26783	0.382238	-0.75022	0.47078	0.74494
0.061	5	0.000265249	-0.834688	1.26783	0.382239	-0.75022	0.47078	0.74494
0.062	5	0.000268995	-0.834687	1.26783	0.38224	-0.75022	0.47078	0.74494
0.063	5	0.000272734	-0.834687	1.26783	0.382242	-0.75022	0.47078	0.74494
0.064	5	0.000276467	-0.834687	1.26782	0.382243	-0.75022	0.47078	0.74494
0.065	5	0.000280194	-0.834687	1.26782	0.382244	-0.75022	0.47078	0.74494
0.066	5	0.000283917	-0.834686	1.26782	0.382246	-0.75022	0.47078	0.74494
0.067	5	0.000287636	-0.834686	1.26781	0.382247	-0.75022	0.47078	0.74494
0.068	5	0.000291351	-0.834686	1.26781	0.382248	-0.75022	0.47078	0.74494
0.069	5	0.000295063	-0.834685	1.26781	0.38225	-0.75022	0.47078	0.74494
0.07	5	0.000298772	-0.834685	1.2678	0.382251	-0.75022	0.47078	0.74494
0.071	5	0.000302479	-0.834685	1.2678	0.382252	-0.75022	0.47078	0.74494
0.072	5	0.000306185	-0.834684	1.2678	0.382254	-0.75022	0.47078	0.74494
0.073	5	0.000309889	-0.834684	1.2678	0.382255	-0.75022	0.47078	0.74494
0.074	5	0.000313593	-0.834684	1.26779	0.382256	-0.75022	0.47078	0.74494
0.075	5	0.000317297	-0.834683	1.26779	0.382258	-0.75022	0.47078	0.74494
0.076	5	0.000321002	-0.834683	1.26779	0.382259	-0.75022	0.47078	0.74494
0.077	5	0.000324707	-0.834683	1.26778	0.38226	-0.75022	0.47078	0.74494
0.078	5	0.000328414	-0.834682	1.26778	0.382262	-0.75022	0.47078	0.74494
0.079	5	0.000332123	-0.834682	1.26778	0.382263	-0.75022	0.47078	0.74494
0.08	5	0.000335835	-0.834682	1.26777	0.382265	-0.75022	0.47078	0.74494
0.081	5	0.000339549	-0.834681	1.26777	0.382266	-0.75022	0.47078	0.74494
0.082	5	0.000343268	-0.834681	1.26777	0.382267	-0.75022	0.47078	0.74494
0.083	5	0.000346991	-0.834681	1.26777	0.382269	-0.75022	0.47078	0.74494
0.084	5	0.000350718	-0.834681	1.26776	0.38227	-0.75022	0.47078	0.74494
0.085	5	0.00035445	-0.83468	1.26776	0.382271	-0.75022	0.47078	0.74494
0.086	5	0.000358189	-0.83468	1.26776	0.382273	-0.75022	0.47078	0.74494
0.087	5	0.000361933	-0.83468	1.26775	0.382274	-0.75022	0.47078	0.74494
0.088	5	0.000365685	-0.834679	1.26775	0.382275	-0.75022	0.47078	0.74494
0.089	5	0.000369443	-0.834679	1.26775	0.382277	-0.75022	0.47078	0.74494
0.09	5	0.00037321	-0.834679	1.26775	0.382278	-0.75022	0.47078	0.74494
0.091	5	0.000376985	-0.834678	1.26774	0.382279	-0.75022	0.47078	0.74494
0.092	5	0.000380768	-0.834678	1.26774	0.382281	-0.75022	0.47078	0.74494
0.093	5	0.000384561	-0.834678	1.26774	0.382282	-0.75022	0.47078	0.74494
0.094	5	0.000388364	-0.834677	1.26773	0.382284	-0.75022	0.47078	0.74494
0.095	5	0.000392177	-0.834677	1.26773	0.382285	-0.75022	0.47078	0.74494
0.096	5	0.000396001	-0.834677	1.26773	0.382286	-0.75022	0.47078	0.74494
0.097	5	0.000399837	-0.834676	1.26772	0.382288	-0.75022	0.47078	0.74494
0.098	5	0.000403684	-0.834676	1.26772	0.382289	-0.75022	0.47078	0.74494
0.099	5	0.000407544	-0.834676	1.26772	0.382291	-0.75022	0.47078	0.74494
0.1	5	0.000411417	-0.834675	1.26771	0.382292	-0.75022	0.47078	0.74494
0.101	5	0.000415303	-0.834675	1.26771	0.382293	-0.75022	0.47078	0.74494
0.102	5	0.000419204	-0.834675	1.26771	0.382295	-0.75022	0.47078	0.74494
0.103	5	0.000423119	-0.834674	1.26771	0.382296	-0.75022	0.47078	0.74494
0.104	5	0.000427048	-0.834674	1.2677	0.382298	-0.75022	0.47078	0.74494
0.105	5	0.000430994	-0.834674	1.2677	0.382299	-0.75022	0.47078	0.74494
0.106	5	0.000434955	-0.834673	1.2677	0.3823	-0.75022	0.47078	0.74494
0.107	5	0.000438933	-0.834673	1.26769	0.382302	-0.75022	0.47078	0.74494
0.108	5	0.000442927	-0.834673	1.26769	0.382303	-0.75022	0.47078	0.74494
0.109	5	0.00044694	-0.834672	1.26769	0.382305	-0.75022	0.47078	0.74494
0.11	5	0.00045097	-0.834672	1.26768	0.382306	-0.75022	0.47078	0.74494
0.111	5	0.000455019	-0.834672	1.26768	0.382308	-0.75022	0.47078	0.74494
0.112	5	0.000459087	-0.834671	1.26768	0.382309	-0.75022	0.47078	0.74494
0.113	5	0.000463174	-0.834671	1.26767	0.382311	-0.75022	0.47078	0.74494
0.114	5	0.000467281	-0.834671	1.26767	0.382312	-0.75022	0.47078	0.74494
0.115	5	0.000471409	-0.83467	1.26767	0.382314	-0.75022	0.47078	0.74494
0.116	5	0.000475558	-0.83467	1.26766	0.382315	-0.75022	0.47078	0.74494
0.117	5	0.000479729	-0.83467	1.26766	0.382317	-0.75022	0.47078	0.74494
0.118	5	0.000483921	-0.834669	1.26766	0.382318	-0.75022	0.47078	0.74494
0.119	5	0.000488136	-0.834669	1.26765	0.38232	-0.75022	0.47078	0.74494
0.12	5	0.000492374	-0.834669	1.26765	0.382321	-0.75022	0.47078	0.74494
0.121	5	0.000496636	-0.834668	1.26765	0.382323	-0.75022	0.47078	0.74494
0.122	5	0.000500922	-0.834668	1.26764	0.382324	-0.75022	0.47078	0.74494
0.123	5	0.000505232	-0.834667	1.26764	0.382326	-0.75022	0.47078	0.74494
0.124	5	0.000509567	-0.834667	1.26764	0.382328	-0.75022	0.47078	0.74494
0.125	5	0.000513928	-0.834667	1.26763	0.382329	-0.75022	0.47078	0.74494
0.126	5	0.000518314	-0.834666	1.26763	0.382331	-0.75022	0.47078	0.74494
0.127	5	0.000522728	-0.834666	1.26763	0.382332	-0.75022	0.47078	0.74494
0.128	5	0.000527168	-0.834666	1.26762	0.382334	-0.75022	0.47078	0.74494
0.129	5	0.000531635	-0.834665	1.26762	0.382336	-0.75022	0.47078	0.74494
0.13	5	0.000536131	-0.834665	1.26762	0.382337	-0.75022	0.47078	0.74494
0.131	5	0.000540655	-0.834665	1.26761	0.382339	-0.75022	0.47078	0.74494
0.132	5	0.000545208	-0.834664	1.26761	0.38234	-0.75022	0.47078	0.74494
0.133	5	0.000549791	-0.834664	1.2676	0.382342	-0.75022	0.47078	0.74494
0.134	5	0.000554403	-0.834663	1.2676	0.382344	-0.75022	0.47078	0.74494
0.135	5	0.000559046	-0.834663	1.2676	0.382346	-0.75022	0.47078	0.74494
0.136	5	0.00056372	-0.834663	1.26759	0.382347	-0.75022	0.47078	0.74494
0.137	5	0.000568425	-0.834662	1.26759	0.382349	-0.75022	0.47078	0.74494
0.138	5	0.000573162	-0.834662	1.26759	0.382351	-0.75022	0.47078	0.74494
0.139	5	0.000577931	-0.834661	1.26758	0.382352	-0.75022	0.47078	0.74494
0.14	5	0.000582734	-0.834661	1.26758	0.382354	-0.75022	0.47078	0.74494
0.141	5	0.000587569	-0.834661	1.26757	0.382356	-0.75022	0.47078	0.74494
0.142	5	0.000592439	-0.83466	1.26757	0.382358	-0.75022	0.47078	0.74494
0.143	5	0.000597342	-0.83466	1.26757	0.382359	-0.75022	0.47078	0.74494
0.144	5	0.000602281	-0.834659	1.26756	0.382361	-0.75022	0.47078	0.74494
0.145	5	0.000607254	-0.834659	1.26756	0.382363	-0.75022	0.47078	0.74494
0.146	5	0.000612264	-0.834658	1.26755	0.382365	-0.75022	0.47078	0.74494
0.147	5	0.00061731	-0.834658	1.26755	0.382367	-0.75022	0.47078	0.74494
0.148	5	0.000622392	-0.834658	1.26755	0.382368	-0.75022	0.47078	0.74494
0.149	5	0.000627512	-0.834657	1.26754	0.38237	-0.75022	0.47078	0.74494
0.15	5	0.000632669	-0.834657	1.26754	0.382372	-0.75022	0.47078	0.74494
0.151	5	0.000637865	-0.834656	1.26753	0.382374	-0.75022	0.47078	0.74494
0.152	5	0.000643099	-0.834656	1.26753	0.382376	-0.75022	0.47078	0.74494
0.153	5	0.000648372	-0.834655	1.26753	0.382378	-0.75022	0.47078	0.74494
0.154	5	0.000653685	-0.834655	1.26752	0.38238	-0.75022	0.47078	0.74494
0.155	5	0.000659037	-0.834655	1.26752	0.382382	-0.75022	0.47078	0.74494
0.156	5	0.000664431	-0.834654	1.26751	0.382384	-0.75022	0.47078	0.74494
0.157	5	0.000669865	-0.834654	1.26751	0.382386	-0.75022	0.47078	0.74494
0.158	5	0.000675341	-0.834653	1.2675	0.382388	-0.75022	0.47078	0.74494
0.159	5	0.000680859	-0.834653	1.2675	0.38239	-0.75022	0.47078	0.74494
0.16	5	0.000686419	-0.834652	1.2675	0.382392	-0.75022	0.47078	0.74494
0.161	5	0.000692022	-0.834652	1.26749	0.382394	-0.75022	0.47078	0.74494
0.162	5	0.000697669	-0.834651	1.26749	0.382396	-0.75022	0.47078	0.74494
0.163	5	0.000703359	-0.834651	1.26748	0.382398	-0.75022	0.47078	0.74494
0.164	5	0.000709094	-0.83465	1.26748	0.3824	-0.75022	0.47078	0.74494
0.165	5	0.000714873	-0.83465	1.26747	0.382402	-0.75022	0.47078	0.74494
0.166	5	0.000720698	-0.834649	1.26747	0.382404	-0.75022	0.47078	0.74494
0.167	5	0.000726568	-0.834649	1.26746	0.382406	-0.75022	0.47078	0.74494
0.168	5	0.000732484	-0.834648	1.26746	0.382408	-0.75022	0.47078	0.74494
0.169	5	0.000738448	-0.834648	1.26745	0.382411	-0.75022	0.47078	0.74494
0.17	5	0.000744458	-0.834647	1.26745	0.382413	-0.75022	0.47078	0.74494
0.171	5	0.000750516	-0.834647	1.26744	0.382415	-0.75022	0.47078	0.74494
0.172	5	0.000756622	-0.834646	1.26744	0.382417	-0.75022	0.47078	0.74494
0.173	5	0.000762776	-0.834646	1.26743	0.382419	-0.75022	0.47078	0.74494
0.174	5	0.00076898	-0.834645	1.26743	0.382422	-0.75022	0.47078	0.74494
0.175	5	0.000775232	-0.834645	1.26742	0.382424	-0.75022	0.47078	0.74494
0.176	5	0.000781535	-0.834644	1.26742	0.382426	-0.75022	0.47078	0.74494
0.177	5	0.000787888	-0.834644	1.26741	0.382429	-0.75022	0.47078	0.74494
0.178	5	0.000794292	-0.834643	1.26741	0.382431	-0.75022	0.47078	0.74494
0.179	5	0.000800747	-0.834643	1.2674	0.382433	-0.75022	0.47078	0.74494
0.18	5	0.000807254	-0.834642	1.2674	0.382436	-0.75022	0.47078	0.74494
0.181	5	0.000813814	-0.834641	1.26739	0.382438	-0.75022	0.47078	0.74494
0.182	5	0.000820425	-0.834641	1.26739	0.38244	-0.75022	0.47078	0.74494
0.183	5	0.00082709	-0.83464	1.26738	0.382443	-0.75022	0.47078	0.74494
0.184	5	0.000833809	-0.83464	1.26738	0.382445	-0.75022	0.47078	0.74494
0.185	5	0.000840581	-0.834639	1.26737	0.382448	-0.75022	0.47078	0.74494
0.186	5	0.000847408	-0.834639	1.26737	0.38245	-0.75022	0.47078	0.74494
0.187	5	0.00085429	-0.834638	1.26736	0.382453	-0.75022	0.47078	0.74494
0.188	5	0.000861228	-0.834637	1.26736	0.382455	-0.75022	0.47078	0.74494
0.189	5	0.000868221	-0.834637	1.26735	0.382458	-0.75022	0.47078	0.74494
0.19	5	0.000875271	-0.834636	1.26734	0.38246	-0.75022	0.47078	0.74494
0.191	5	0.000882377	-0.834636	1.26734	0.382463	-0.75022	0.47078	0.74494
0.192	5	0.00088954	-0.834635	1.26733	0.382465	-0.75022	0.47078	0.74494
0.193	5	0.000896762	-0.834634	1.26733	0.382468	-0.75022	0.47078	0.74494
0.194	5	0.000904041	-0.834634	1.26732	0.382471	-0.75022	0.47078	0.74494
0.195	5	0.000911379	-0.834633	1.26732	0.382473	-0.75022	0.47078	0.74494
0.196	5	0.000918776	-0.834633	1.26731	0.382476	-0.75022	0.47078	0.74494
0.197	5	0.000926232	-0.834632	1.2673	0.382479	-0.75022	0.47078	0.74494
0.198	5	0.000933748	-0.834631	1.2673	0.382481	-0.75022	0.47078	0.74494
0.199	5	0.000941325	-0.834631	1.26729	0.382484	-0.75022	0.47078	0.74494
0.2	5	0.000948962	-0.83463	1.26729	0.382487	-0.75022	0.47078	0.74494
0.201	5	0.000956661	-0.834629	1.26728	0.38249	-0.75022	0.47078	0.74494
0.202	5	0.000964422	-0.834629	1.26727	0.382493	-0.75022	0.47078	0.74494
0.203	5	0.000972244	-0.834628	1.26727	0.382495	-0.75022	0.47078	0.74494
0.204	5	0.000980129	-0.834627	1.26726	0.382498	-0.75022	0.47078	0.74494
0.205	5	0.000988078	-0.834627	1.26725	0.382501	-0.75022	0.47078	0.74494
0.206	5	0.000996089	-0.834626	1.26725	0.382504	-0.75022	0.47078	0.74494
0.207	5	0.00100417	-0.834625	1.26724	0.382507	-0.75022	0.47078	0.74494
0.208	5	0.00101231	-0.834625	1.26724	0.38251	-0.75022	0.47078	0.74494
0.209	5	0.00102051	-0.834624	1.26723	0.382513	-0.75022	0.47078	0.74494
0.21	5	0.00102878	-0.834623	1.26722	0.382516	-0.75022	0.47078	0.74494
0.211	5	0.00103712	-0.834623	1.26722	0.382519	-0.75022	0.47078	0.74494
0.212	5	0.00104552	-0.834622	1.26721	0.382522	-0.75022	0.47078	0.74494
0.213	5	0.00105399	-0.834621	1.2672	0.382525	-0.75022	0.47078	0.74494
0.214	5	0.00106252	-0.83462	1.2672	0.382528	-0.75022	0.47078	0.74494
0.215	5	0.00107112	-0.83462	1.26719	0.382531	-0.75022	0.47078	0.74494
0.216	5	0.0010798	-0.834619	1.26718	0.382534	-0.75022	0.47078	0.74494
0.217	5	0.00108853	-0.834618	1.26717	0.382538	-0.75022	0.47078	0.74494
0.218	5	0.00109734	-0.834617	1.26717	0.382541	-0.75022	0.47078	0.74494
0.219	5	0.00110622	-0.834617	1.26716	0.382544	-0.75022	0.47078	0.74494
0.22	5	0.00111517	-0.834616	1.26715	0.382547	-0.75022	0.47078	0.74494
0.221	5	0.00112418	-0.834615	1.26715	0.382551	-0.75022	0.47078	0.74494
0.222	5	0.00113327	-0.834614	1.26714	0.382554	-0.75022	0.47078	0.74494
0.223	5	0.00114243	-0.834614	1.26713	0.382557	-0.75022	0.47078	0.74494
0.224	5	0.00115166	-0.834613	1.26712	0.382561	-0.75022	0.47078	0.74494
0.225	5	0.00116096	-0.834612	1.26712	0.382564	-0.75022	0.47078	0.74494
0.226	5	0.00117033	-0.834611	1.26711	0.382567	-0.75022	0.47078	0.74494
0.227	5	0.00117978	-0.834611	1.2671	0.382571	-0.75022	0.47078	0.74494
0.228	5	0.0011893	-0.83461	1.26709	0.382574	-0.75022	0.47078	0.74494
0.229	5	0.00119889	-0.834609	1.26709	0.382578	-0.75022	0.47078	0.74494
0.23	5	0.00120856	-0.834608	1.26708	0.382581	-0.75022	0.47078	0.74494
0.231	5	0.0012183	-0.834607	1.26707	0.382585	-0.75022	0.47078	0.74494
0.232	5	0.00122812	-0.834606	1.26706	0.382588	-0.75022	0.47078	0.74494
0.233	5	0.00123801	-0.834606	1.26706	0.382592	-0.75022	0.47078	0.74494
0.234	5	0.00124798	-0.834605	1.26705	0.382595	-0.75022	0.47078	0.74494
0.235	5	0.00125802	-0.834604	1.26704	0.382599	-0.75022	0.47078	0.74494
0.236	5	0.00126814	-0.834603	1.26703	0.382603	-0.75022	0.47078	0.74494
0.237	5	0.00127834	-0.834602	1.26702	0.382606	-0.75022	0.47078	0.74494
0.238	5	0.00128861	-0.834601	1.26702	0.38261	-0.75022	0.47078	0.74494
0.239	5	0.00129896	-0.8346	1.26701	0.382614	-0.75022	0.47078	0.74494
0.24	5	0.00130939	-0.8346	1.267	0.382618	-0.75022	0.47078	0.74494
0.241	5	0.0013199	-0.834599	1.26699	0.382622	-0.75022	0.47078	0.74494
0.242	5	0.00133049	-0.834598	1.26698	0.382625	-0.75022	0.47078	0.74494
0.243	5	0.00134116	-0.834597	1.26697	0.382629	-0.75022	0.47078	0.74494
0.244	5	0.0013519	-0.834596	1.26696	0.382633	-0.75022	0.47078	0.74494
0.245	5	0.00136273	-0.834595	1.26696	0.382637	-0.75022	0.47078	0.74494
0.246	5	0.00137364	-0.834594	1.26695	0.382641	-0.75022	0.47078	0.74494
0.247	5	0.00138463	-0.834593	1.26694	0.382645	-0.75022	0.47078	0.74494
0.248	5	0.0013957	-0.834592	1.26693	0.382649	-0.75022	0.47078	0.74494
0.249	5	0.00140685	-0.834591	1.26692	0.382653	-0.75022	0.47078	0.74494
0.25	5	0.00141809	-0.83459	1.26691	0.382657	-0.75022	0.47078	0.74494
0.251	5	0.0014294	-0.834589	1.2669	0.382661	-0.75022	0.47078	0.74494
0.252	5	0.00144081	-0.834588	1.26689	0.382665	-0.75022	0.47078	0.74494
0.253	5	0.00145229	-0.834587	1.26688	0.38267	-0.75022	0.47078	0.74494
0.254	5	0.00146386	-0.834587	1.26688	0.382674	-0.75022	0.47078	0.74494
0.255	5	0.00147551	-0.834586	1.26687	0.382678	-0.75022	0.47078	0.74494
0.256	5	0.00148725	-0.834585	1.26686	0.382682	-0.75022	0.47078	0.74494
0.257	5	0.00149908	-0.834584	1.26685	0.382687	-0.75022	0.47078	0.74494
0.258	5	0.00151099	-0.834583	1.26684	0.382691	-0.75022	0.47078	0.74494
0.259	5	0.00152298	-0.834582	1.26683	0.382695	-0.75022	0.47078	0.74494
0.26	5	0.00153506	-0.83458	1.26682	0.3827	-0.75022	0.47078	0.74494
0.261	5	0.00154723	-0.834579	1.26681	0.382704	-0.75022	0.47078	0.74494
0.262	5	0.00155949	-0.834578	1.2668	0.382708	-0.75022	0.47078	0.74494
0.263	5	0.00157183	-0.834577	1.26679	0.382713	-0.75022	0.47078	0.74494
0.264	5	0.00158427	-0.834576	1.26678	0.382717	-0.75022	0.47078	0.74494
0.265	5	0.00159679	-0.834575	1.26677	0.382722	-0.75022	0.47078	0.74494
0.266	5	0.0016094	-0.834574	1.26676	0.382727	-0.75022	0.47078	0.74494
0.267	5	0.0016221	-0.834573	1.26675	0.382731	-0.75022	0.47078	0.74494
0.268	5	0.00163489	-0.834572	1.26674	0.382736	-0.75022	0.47078	0.74494
0.269	5	0.00164777	-0.834571	1.26673	0.38274	-0.75022	0.47078	0.74494
0.27	5	0.00166074	-0.83457	1.26672	0.382745	-0.75022	0.47078	0.74494
0.271	5	0.0016738	-0.834569	1.26671	0.38275	-0.75022	0.47078	0.74494
0.272	5	0.00168695	-0.834568	1.2667	0.382755	-0.75022	0.47078	0.74494
0.273	5	0.0017002	-0.834567	1.26669	0.38276	-0.75022	0.47078	0.74494
0.274	5	0.00171353	-0.834565	1.26668	0.382764	-0.75022	0.47078	0.74494
0.275	5	0.00172696	-0.834564	1.26667	0.382769	-0.75022	0.47078	0.74494
0.276	5	0.00174048	-0.834563	1.26665	0.382774	-0.75022	0.47078	0.74494
0.277	5	0.0017541	-0.834562	1.26664	0.382779	-0.75022	0.47078	0.74494
0.278	5	0.00176781	-0.834561	1.26663	0.382784	-0.75022	0.47078	0.74494
0.279	5	0.00178161	-0.83456	1.26662	0.382789	-0.75022	0.47078	0.74494
0.28	5	0.00179551	-0.834558	1.26661	0.382794	-0.75022	0.47078	0.74494
0.281	5	0.00180951	-0.834557	1.2666	0.382799	-0.75022	0.47078	0.74494
0.282	5	0.0018236	-0.834556	1.26659	0.382804	-0.75022	0.47078	0.74494
0.283	5	0.00183778	-0.834555	1.26658	0.382809	-0.75022	0.47078	0.74494
0.284	5	0.00185206	-0.834554	1.26657	0.382815	-0.75022	0.47078	0.74494
0.285	5	0.00186644	-0.834552	1.26655	0.38282	-0.75022	0.47078	0.74494
0.286	5	0.00188092	-0.834551	1.26654	0.382825	-0.75022	0.47078	0.74494
0.287	5	0.00189549	-0.83455	1.26653	0.38283	-0.75022	0.47078	0.74494
0.288	5	0.00191016	-0.834549	1.26652	0.382836	-0.75022	0.47078	0.74494
0.289	5	0.00192493	-0.834548	1.26651	0.382841	-0.75022	0.47078	0.74494
0.29	5	0.00193979	-0.834546	1.2665	0.382846	-0.75022	0.47078	0.74494
0.291	5	0.00195476	-0.834545	1.26648	0.382852	-0.75022	0.47078	0.74494
0.292	5	0.00196983	-0.834544	1.26647	0.382857	-0.75022	0.47078	0.74494
0.293	5	0.00198499	-0.834542	1.26646	0.382863	-0.75022	0.47078	0.74494
0.294	5	0.00200026	-0.834541	1.26645	0.382868	-0.75022	0.47078	0.74494
0.295	5	0.00201562	-0.83454	1.26644	0.382874	-0.75022	0.47078	0.74494
0.296	5	0.00203109	-0.834539	1.26642	0.38288	-0.75022	0.47078	0.74494
0.297	5	0.00204666	-0.834537	1.26641	0.382885	-0.75022	0.47078	0.74494
0.298	5	0.00206233	-0.834536	1.2664	0.382891	-0.75022	0.47078	0.74494
0.299	5	0.0020781	-0.834535	1.26639	0.382897	-0.75022	0.47078	0.74494
0.3	5	0.00209397	-0.834533	1.26637	0.382902	-0.75022	0.47078	0.74494
0.301	5	0.00210995	-0.834532	1.26636	0.382908	-0.75022	0.47078	0.74494
0.302	5	0.00212603	-0.834531	1.26635	0.382914	-0.75022	0.47078	0.74494
0.303	5	0.00214222	-0.834529	1.26633	0.38292	-0.75022	0.47078	0.74494
0.304	5	0.0021585	-0.834528	1.26632	0.382926	-0.75022	0.47078	0.74494
0.305	5	0.0021749	-0.834526	1.26631	0.382932	-0.75022	0.47078	0.74494
0.306	5	0.0021914	-0.834525	1.2663	0.382938	-0.75022	0.47078	0.74494
0.307	5	0.002208	-0.834524	1.26628	0.382944	-0.75022	0.47078	0.74494
0.308	5	0.00222471	-0.834522	1.26627	0.38295	-0.75022	0.47078	0.74494
0.309	5	0.00224152	-0.834521	1.26626	0.382956	-0.75022	0.47078	0.74494
0.31	5	0.00225844	-0.834519	1.26624	0.382962	-0.75022	0.47078	0.74494
0.311	5	0.00227547	-0.834518	1.26623	0.382968	-0.75022	0.47078	0.74494
0.312	5	0.0022926	-0.834516	1.26621	0.382974	-0.75022	0.47078	0.74494
0.313	5	0.00230985	-0.834515	1.2662	0.382981	-0.75022	0.47078	0.74494
0.314	5	0.0023272	-0.834514	1.26619	0.382987	-0.75022	0.47078	0.74494
0.315	5	0.00234465	-0.834512	1.26617	0.382993	-0.75022	0.47078	0.74494
0.316	5	0.00236222	-0.834511	1.26616	0.383	-0.75022	0.47078	0.74494
